p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2.210717379347259e-285,0.9333067020804838,0.619,0.029,4.8244485369495235e-281,skeletal,LOC580060
4.4082691092676774e-284,1.055115574701829,0.56,0.02,9.620165677154852e-280,skeletal,LOC575267
1.1378681430531884e-255,1.816082508176459,0.976,0.176,2.483169648584973e-251,skeletal,LOC574860
1.7911931437022535e-245,0.7032763012407213,0.516,0.02,3.908920797501428e-241,skeletal,wnt1
1.4468346651780478e-242,1.1307983606741048,0.821,0.098,3.157427289818054e-238,skeletal,LOC105439885
1.4403584096596078e-220,1.6022974372521865,0.893,0.145,3.143294157400162e-216,skeletal,LOC590448
1.2057724674615298e-217,0.5896530321192421,0.405,0.011,2.6313572557412964e-213,skeletal,LOC583049
1.2524291301483385e-200,1.279723728583493,0.845,0.147,2.7331760907227193e-196,skeletal,LOC105447187
1.956628478976061e-192,2.251039198057484,1,0.311,4.2699503296694586e-188,skeletal,Alx1
4.403613750075811e-192,0.6919117991613282,0.381,0.013,9.610006286790443e-188,skeletal,LOC752530
3.2645078226797487e-184,2.425944738908303,0.996,0.377,7.124135421434015e-180,skeletal,LOC593520
3.184028775398013e-179,1.4337320739185075,0.722,0.112,6.948505996551084e-175,skeletal,LOC105440838
2.812129087160664e-175,1.9857288576288963,0.996,0.33,6.136909306910716e-171,skeletal,LOC373243
1.136430859174568e-168,1.7270135606593549,0.984,0.346,2.4800330639766596e-164,skeletal,blimp1/krox
2.800596574250965e-167,1.4366355382927989,0.889,0.242,6.11174190398788e-163,skeletal,LOC579838
5.544613841352544e-163,1.6041983234766597,0.952,0.271,1.2100010785983657e-158,skeletal,LOC100891660
6.066301140125676e-151,0.2860460552490721,0.234,0.002,1.3238488978096263e-146,skeletal,LOC100890511
3.0168317641255795e-148,0.5101896164448994,0.286,0.008,6.583631958851252e-144,skeletal,LOC754487
1.117490297437926e-142,1.1256483457701494,0.817,0.211,2.438699076098786e-138,skeletal,LOC755020
1.0073549257320126e-135,0.3912091461166106,0.222,0.003,2.198350654424971e-131,skeletal,LOC579194
3.3954860619931533e-134,0.6642919034970908,0.627,0.1,7.409969233087658e-130,skeletal,LOC105444259
5.892641673155271e-134,0.6944000604607089,0.536,0.07,1.2859511923326749e-129,skeletal,PMAR1
8.446359225690338e-129,0.3177726866185522,0.206,0.003,1.8432489738224025e-124,skeletal,LOC100892279
3.0813428345542518e-111,0.4523205385864887,0.282,0.016,6.724414467847744e-107,skeletal,dri
1.0956781427160617e-110,1.0988865157057361,0.718,0.2,2.3910984108492615e-106,skeletal,LOC576570
1.9521441849990515e-108,0.8057803613178047,0.583,0.115,4.26016425492343e-104,skeletal,LOC575628
1.4110048846708634e-104,0.4138679599513794,0.302,0.022,3.0792359598172255e-100,skeletal,LOC105445898
1.561642291049743e-100,0.5474274927002206,0.397,0.049,3.407971971757854e-96,skeletal,LOC593175
7.529788557885954e-90,1.110858825016242,0.877,0.521,1.643225756987452e-85,skeletal,LOC584322
3.856119659613633e-85,0.6240385205778938,0.448,0.081,8.415209933174831e-81,skeletal,LOC100893770
5.429035139079834e-85,0.3299697563930565,0.234,0.016,1.1847783384013923e-80,skeletal,LOC100892796
2.8844590522171204e-78,0.26427776650839885,0.155,0.005,6.294754989653422e-74,skeletal,LOC105437261
1.5461609890710364e-67,0.3988740226898435,0.302,0.04,3.374187126449723e-63,skeletal,LOC100890824
