p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
6.859608014276649e-26,0.40307466992088714,0.957,0.712,1.4969722569555932e-21,transient,LOC584220
7.17950409327547e-26,0.36464048725080556,0.995,0.91,1.5667831782755057e-21,transient,LOC576891
7.379322405899842e-26,0.4688807218553279,0.934,0.678,1.6103895286395226e-21,transient,LOC592596
8.252890713187249e-26,0.4453460981944184,0.91,0.631,1.8010283403388534e-21,transient,LOC582652
9.28237214623172e-26,0.3562831425517716,0.995,0.953,2.025692073472148e-21,transient,LOC575094
1.0531391575621668e-25,0.4280821882178729,0.926,0.648,2.2982655835479167e-21,transient,LOC584837
1.0683550092818155e-25,0.4480916619538111,0.988,0.85,2.331471136755706e-21,transient,LOC590611
1.2348875214347276e-25,0.4359109459141681,0.94,0.751,2.694895038027006e-21,transient,LOC585047
1.3114153841781746e-25,0.43369107021619946,0.896,0.567,2.8619017928920304e-21,transient,LOC580252
1.6390799879950191e-25,0.34831585412879607,1,1,3.57696425780153e-21,transient,LOC105436409
1.8819050501154682e-25,0.4017843178343261,0.971,0.815,4.106881390866986e-21,transient,LOC578394
1.9431583131668305e-25,0.4102885233571756,0.974,0.867,4.240554386823974e-21,transient,LOC592325
1.9574759945597355e-25,0.4559374716025184,0.943,0.704,4.2717998629277105e-21,transient,LOC578532
2.0104495366725826e-25,0.41154167088924476,0.972,0.742,4.3874040238805766e-21,transient,LOC752531
2.1669556231282563e-25,0.33863138648836255,0.998,0.983,4.728947256352794e-21,transient,LOC593522
2.4339139577831335e-25,0.41573300791494816,0.833,0.438,5.311530430070132e-21,transient,LOC581022
2.7713345295875127e-25,0.43474674772628874,0.922,0.7,6.047883343918829e-21,transient,LOC580822
2.915197364077224e-25,0.4490038263958579,0.899,0.571,6.361835207625726e-21,transient,LOC765114
3.315950599591115e-25,0.41020914289359833,0.899,0.584,7.23639899348769e-21,transient,LOC587978
3.3387913227729496e-25,0.42033583790396467,0.891,0.584,7.286244303687409e-21,transient,LOC584232
3.345229730689776e-25,0.34636652317758654,0.994,0.94,7.300294841284298e-21,transient,LOC577887
4.136151368473664e-25,0.37875481607214434,0.946,0.639,9.026323131420078e-21,transient,LOC589199
4.208624479575754e-25,0.49786135737407156,0.998,1,9.184481201778167e-21,transient,LOC753336
6.08486226165433e-25,0.33292446117923236,0.972,0.811,1.3278994913608245e-20,transient,LOC580900
6.722009924702386e-25,0.4554819590253101,0.897,0.597,1.4669442258678016e-20,transient,LOC753400
6.927786903744967e-25,0.39578562239726134,0.983,0.833,1.5118509360042642e-20,transient,LOC582211
7.061584624693919e-25,0.42962099100203566,0.931,0.678,1.541049612646954e-20,transient,LOC105437503
7.985589559733027e-25,0.38992261946577544,0.936,0.687,1.7426952096205386e-20,transient,LOC578228
9.995139503739193e-25,0.3741970714110401,0.928,0.648,2.181239293901004e-20,transient,LOC588405
1.0269423536396657e-24,0.40886004114110097,0.957,0.721,2.2410962983478424e-20,transient,LOC582113
1.3505933115894817e-24,0.4474706928949038,0.865,0.489,2.947399783881726e-20,transient,LOC590444
1.4019275067785403e-24,0.34271177987721435,1,0.991,3.0594263980428083e-20,transient,LOC577224
1.4654933558300628e-24,0.35773260093293935,0.986,0.85,3.1981461504279464e-20,transient,LOC585398
1.6233961889861856e-24,0.4022516325048706,0.877,0.549,3.542737503224553e-20,transient,LOC580315
1.769116262508082e-24,0.41128689104604277,0.956,0.7,3.860742419671388e-20,transient,LOC577725
1.809666399331248e-24,0.4130492031423575,0.79,0.382,3.9492349832605826e-20,transient,LOC588243
2.1525419559020947e-24,0.3603238943856013,0.997,0.979,4.697492310365141e-20,transient,LOC575014
2.1872575501437548e-24,0.4174901028420386,0.971,0.833,4.773252151678716e-20,transient,LOC587196
2.25345175212137e-24,0.3772782466986113,0.951,0.7,4.917707758654466e-20,transient,LOC762920
2.2642129659429397e-24,0.4316781656314166,0.824,0.459,4.9411919555772775e-20,transient,LOC583818
2.4891864418053538e-24,0.4115688101620941,0.879,0.494,5.432151571951824e-20,transient,LOC753458
2.5740521231841496e-24,0.3861176842900549,0.995,0.931,5.61735394842477e-20,transient,LOC579482
2.6698658203961324e-24,0.37606982092234276,0.983,0.854,5.82644817985048e-20,transient,LOC580943
2.748987080866889e-24,0.4017603711054276,0.934,0.773,5.999114506575812e-20,transient,LOC586719
2.857923746347373e-24,0.4580007894930864,0.877,0.554,6.236846991653873e-20,transient,LOC105442127
2.9106219404622783e-24,0.3984267070702141,0.94,0.691,6.35185026067083e-20,transient,LOC576843
2.960584490852724e-24,0.45105547896082376,0.838,0.472,6.460883534387899e-20,transient,LOC100890364
3.0400240391989555e-24,0.40376354686445537,0.943,0.67,6.63424446074388e-20,transient,LOC576737
3.3582439837010066e-24,0.41961792551327015,0.931,0.7,7.328695845630707e-20,transient,LOC588782
3.424950489706078e-24,0.4777073336451281,0.873,0.575,7.474269453685573e-20,transient,LOC100892732
3.925612511527787e-24,0.3788744112059721,0.995,0.888,8.56686418390709e-20,transient,LOC577635
4.1412139471678656e-24,0.43566497346733635,0.911,0.592,9.037371196904433e-20,transient,LOC100890600
4.511207529020769e-24,0.40878527525993436,0.937,0.704,9.844808190582025e-20,transient,LOC576173
4.708561237652317e-24,0.46405886349363135,0.897,0.682,1.027549318892865e-19,transient,LOC414053
4.8777263605758e-24,0.3878591542766583,0.983,0.884,1.0644662236684569e-19,transient,LOC588512
5.011806073862139e-24,0.33816779674118314,0.991,0.914,1.0937264394989348e-19,transient,LOC583484
6.0514399968601154e-24,0.4343005181231726,0.787,0.373,1.320605750514783e-19,transient,LOC580950
6.510436993953281e-24,0.4036252345735363,0.917,0.652,1.4207726651904246e-19,transient,LOC577811
7.802398562601841e-24,0.3968055488107205,0.975,0.764,1.7027174383165997e-19,transient,LOC578392
8.385445665961718e-24,0.47444236306420884,0.868,0.549,1.8299558076828256e-19,transient,LOC575510
9.065936356344003e-24,0.38580476990968815,0.868,0.519,1.9784592910449517e-19,transient,LOC591551
9.556037517547055e-24,0.37246929572950815,0.995,0.923,2.085414067454294e-19,transient,LOC582943
9.884756408750507e-24,0.4076262760605307,0.902,0.605,2.157150391081623e-19,transient,LOC100890329
9.983030157087517e-24,0.36323585066824804,0.971,0.815,2.178596671181209e-19,transient,LOC591398
1.0618170256479202e-23,0.3897293045631183,0.942,0.674,2.317203295071456e-19,transient,LOC581430
1.2257292059696569e-23,0.40088800095337396,0.881,0.541,2.6749088461875825e-19,transient,LOC588294
1.2319457767842436e-23,0.41099715556019256,0.931,0.755,2.688475268676255e-19,transient,LOC582679
1.243561716117882e-23,0.34722588716233216,0.992,0.871,2.713824733084054e-19,transient,LOC576168
1.3254187355453136e-23,0.40644377902570483,0.897,0.597,2.892461306580538e-19,transient,LOC574677
1.3725522787787126e-23,0.37817059282099996,0.922,0.678,2.9953208379787845e-19,transient,LOC576906
1.492827315018232e-23,0.41794839652526883,0.913,0.652,3.2577970495642875e-19,transient,LOC578606
