p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
5.885408249968439e-195,0.4069855602930426,0.106,0.004,1.2843726423906124e-190,endoderm,LOC756072
1.2842839831578135e-194,0.3879679354264649,0.993,0.945,2.8026929364452964e-190,endoderm,LOC579019
3.3662152241021627e-194,0.3880231925591224,0.217,0.037,7.346091483558149e-190,endoderm,LOC592958
3.2711162966023724e-193,0.41199233761153353,0.197,0.03,7.138557094075357e-189,endoderm,LOC100889865
1.8096210751941829e-190,0.3244428002095914,0.162,0.019,3.949136072396266e-186,endoderm,LOC100887984
5.02625095785194e-190,0.29251069471991553,0.144,0.014,1.096878746532029e-185,endoderm,LOC100887920
1.01142338184635e-189,0.47781780194751144,0.313,0.081,2.2072292462032896e-185,endoderm,LOC100889787
2.0301526263386766e-189,0.9840146481561456,0.124,0.009,4.430402076458894e-185,endoderm,LOC100888349
2.6288190016081402e-189,0.5435367090508985,0.666,0.313,5.7368717072094444e-185,endoderm,LOC591483
2.0530434751461873e-188,0.4973045786850747,0.967,0.85,4.480356775811525e-184,endoderm,LOC105437263
4.142959708612562e-188,0.33414069200686164,0.11,0.006,9.041180972105194e-184,endoderm,LOC751845
3.045749285566437e-187,0.40996066594974456,0.973,0.86,6.6467386658916355e-183,endoderm,LOC576787
4.757083913516771e-187,0.5150472509474404,0.456,0.162,1.0381384224467649e-182,endoderm,LOC588945
1.853707130460312e-186,0.5312446297616245,0.846,0.551,4.045345070803539e-182,endoderm,LOC574714
2.687160646668876e-186,0.4916087330915981,0.382,0.118,5.864190679225488e-182,endoderm,LOC594000
6.555635026982682e-186,0.5949926486575692,0.625,0.297,1.4306362319384307e-181,endoderm,LOC575474
8.175866937438132e-186,0.49746686488984393,0.985,0.936,1.7842194417571235e-181,endoderm,LOC593222
1.3615860038376611e-185,0.5240103395727511,0.427,0.146,2.971389136174928e-181,endoderm,LOC591382
1.9600811131061854e-185,0.44697614187219614,0.288,0.07,4.2774850131316284e-181,endoderm,LOC105438455
4.415529198162044e-185,0.5175002467477586,0.367,0.112,9.636009369149028e-181,endoderm,LOC588637
8.728426517763292e-185,0.28055600256963587,1,0.997,1.904804518971483e-180,endoderm,LOC576835
7.264082367111352e-184,0.41000303379294,0.223,0.042,1.5852406949747105e-179,endoderm,LOC105439260
1.5015332736209745e-182,0.4739414702584553,0.384,0.119,3.276796063023053e-178,endoderm,LOC591856
2.183063675161971e-182,0.4302147018418023,0.971,0.852,4.7640998583059695e-178,endoderm,LOC576765
1.3511621839348418e-181,0.2672559711907937,0.128,0.011,2.948641234001005e-177,endoderm,LOC584140
1.4571919711512877e-181,0.5021387803174875,0.345,0.101,3.180030038643455e-177,endoderm,LOC588872
1.0650138202054145e-180,0.35764402020998914,0.213,0.039,2.324179659834276e-176,endoderm,LOC100889347
1.1830537327477184e-179,0.455202575042265,0.283,0.07,2.581778160975346e-175,endoderm,LOC100892018
3.426649045924822e-179,0.5031018819722852,0.402,0.132,7.477976212921739e-175,endoderm,LOC753210
9.497509313761318e-179,0.30025453407368613,0.124,0.01,2.0726414575421325e-174,endoderm,LOC577063
2.096355746428825e-178,0.5317270919507434,0.716,0.371,4.574877145431624e-174,endoderm,LOC580307
3.5447709314248753e-178,0.5584274359058083,0.452,0.168,7.735753603648505e-174,endoderm,LOC100891278
4.546985304203933e-178,0.4848707711926684,0.382,0.122,9.922886029364244e-174,endoderm,LOC577677
1.3689560192688244e-176,0.52143480320082225,0.706,0.364,2.9874727208503555e-172,endoderm,LOC591397
