p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
9.981971096629137e-12,0.4679026641129387,0.644,0.634,2.1783655524173764e-7,transient,LOC583913
1.0901990274290736e-11,0.41946405039982215,0.18,0.087,2.3791413375584675e-07,transient,vasa
1.1911786357104549e-11,0.40957120802111074,0.124,0.05,2.599509136710926e-7,transient,LOC576462
1.1945759383412337e-11,0.5190797421600942,0.477,0.394,2.606923070242074e-7,transient,LOC756235
1.2300329197931837e-11,0.37611956049051765,0.758,0.759,2.6843008408646646e-7,transient,LOC589713
1.2403308927819686e-11,0.40213291868310835,0.198,0.099,2.70677410731809e-7,transient,LOC578892
1.3778175092504065e-11,0.7632888121484374,0.415,0.333,3.006811150437162e-7,transient,LOC594443
1.4157266251889715e-11,0.5364732405797288,0.376,0.275,3.0895402141498923e-7,transient,LOC764523
1.5230831130102612e-11,0.45947939338413946,0.222,0.118,3.323824277522293e-7,transient,LOC587995
1.8180250459215118e-11,0.5262665727587211,0.229,0.128,3.967476057714515e-7,transient,LOC100890600
1.8261142782404764e-11,0.6159074999500848,0.448,0.359,3.9851291894041916e-7,transient,LOC576431
1.887275069651631e-11,0.3621501191574388,0.729,0.681,4.118600384500754e-7,transient,LOC575733
1.9540647514312516e-11,0.6276137987797008,0.129,0.053,4.26435550704842e-7,transient,LOC585718
2.1065764487662865e-11,0.3346355569928239,0.131,0.054,4.597181784142667e-7,transient,LOC590150
2.3504291589815186e-11,0.42816556498517466,0.149,0.067,5.129341553645368e-7,transient,LOC576113
2.4743457434342984e-11,0.5467059200201893,0.193,0.1,5.39976471589667e-7,transient,LOC575779
3.09135441997147e-11,0.45846172845855504,0.593,0.533,6.746262750703738e-7,transient,LOC578606
3.232423384322771e-11,0.5031454879738297,0.644,0.639,7.054117551607583e-7,transient,LOC586477
3.2846775327780555e-11,0.31236041044253815,0.827,0.838,7.168151779781551e-7,transient,LOC585042
3.2973610339487635e-11,0.6430750339447189,0.286,0.178,7.195830984386386e-7,transient,LOC590654
3.548453516634378e-11,0.5259894744628306,0.518,0.434,7.743790109351204e-7,transient,LOC373241
3.933412699374697e-11,0.37579101363479284,0.116,0.046,8.583886533845402e-7,transient,LOC574830
5.2704440842245284e-11,0.45232764120141944,0.162,0.077,1.150169012500319e-6,transient,LOC100888865
5.517410138215339e-11,0.6863880431840731,0.477,0.407,1.2040644144627334e-6,transient,LOC577531
5.5246127653801815e-11,0.6346176295620057,0.479,0.412,1.205636243788917e-6,transient,LOC584837
5.6684295566013446e-11,0.3905979867507676,0.688,0.667,1.2370213821371114e-6,transient,LOC373418
6.200961755588741e-11,0.4018042196574571,0.196,0.101,1.353235883922131e-6,transient,LOC574684
6.702571759339686e-11,0.5563609579575626,0.258,0.159,1.4627022350406997e-6,transient,LOC575510
6.929193264791688e-11,0.6208198503164267,0.224,0.127,1.51215784617549e-6,transient,LOC575987
9.990047071584324e-11,0.4032925507727853,0.235,0.13,2.180127972431847e-6,transient,LOC588440
1.2416996019880257e-10,0.5994338949268695,0.299,0.197,2.7097610414184685e-6,transient,LOC100888754
1.341755169712346e-10,0.4174420091595401,0.137,0.061,2.9281123068632527e-6,transient,LOC585086
1.6285150657409135e-10,0.42411569375667246,0.139,0.061,3.5539084279663957e-6,transient,Cdc6
1.8159877204714029e-10,0.3131042852210839,0.113,0.046,3.963030002384743e-6,transient,LOC575579
2.179036373856119e-10,0.5845930538275572,0.454,0.376,4.755311078666208e-6,transient,LOC575094
2.2002350226931698e-10,0.3217672394027701,0.103,0.04,4.801572890023304e-6,transient,LOC582503
2.230067181048539e-10,0.3893190632576074,0.139,0.063,4.866675609202227e-6,transient,LOC574975
2.52912252110118e-10,0.39919883676949885,0.129,0.056,5.519304077799105e-6,transient,LOC579727
2.675240922609495e-10,0.578882922619377,0.312,0.215,5.838178265410701e-6,transient,LOC585431
2.9109524405615587e-10,0.4869914617336053,0.193,0.102,6.352571511037489e-6,transient,LOC756856
3.257609107652352e-10,0.47009177238285066,0.229,0.132,7.109080355629728e-6,transient,LOC578114
3.4742459401054157e-10,0.28518276992504543,0.108,0.043,7.581846915092049e-6,transient,LOC764878
