p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.6523546760359552e-208,0.6412238102758172,0.881,0.658,3.605933609513265e-204,endoderm,HMG1
2.6861605456124536e-207,0.6148132296612177,0.696,0.345,5.862008158690058e-203,endoderm,LOC578813
4.074538880675623e-207,0.6041988100055652,0.655,0.303,8.891866199298413e-203,endoderm,LOC591483
1.171814125397633e-205,0.609136778493025,0.734,0.388,2.557249965855254e-201,endoderm,LOC585201
6.47389996276348e-205,0.5505265234747856,0.373,0.106,1.4127991888738743e-200,endoderm,LOC753210
4.765798399178231e-204,0.5262919083984274,0.401,0.12,1.0400401846526654e-199,endoderm,LOC587044
2.006854940563831e-203,0.6030841595700754,0.55,0.218,4.379559536792448e-199,endoderm,LOC575014
5.029611303858015e-203,0.6099298960724631,0.798,0.505,1.0976120748409345e-198,endoderm,LOC754356
1.1944454155596208e-200,0.3879408130766939,0.973,0.911,2.6066382303757604e-196,endoderm,LOC587717
1.3540370376952683e-200,0.4879827642506731,0.934,0.805,2.954915027362384e-196,endoderm,LOC574574
1.4700572487100626e-198,0.6081369138624746,0.817,0.492,3.2081059338599694e-194,endoderm,LOC578567
1.374012908116696e-197,0.5351437034349142,0.431,0.138,2.9985083693830656e-193,endoderm,LOC105445187
2.0991044746645223e-197,0.4006703785798784,0.962,0.911,4.580875695060388e-193,endoderm,LOC576760
1.6078547024611994e-194,0.47108825326876824,0.31,0.075,3.508821317181075e-190,endoderm,LOC582330
2.764202768934176e-194,0.2750129389106335,0.107,0.004,6.032319702645052e-190,endoderm,LOC583285
6.755664610661187e-193,0.6369514453605198,0.602,0.264,1.4742886879845908e-188,endoderm,LOC575474
5.372693413100447e-192,0.6602607972417829,0.699,0.372,1.1724828835409107e-187,endoderm,LOC593162
6.322614468313728e-192,0.5638454999642751,0.712,0.367,1.379784155420105e-187,endoderm,LOC580307
1.0104755935930785e-191,0.36215369666161346,0.98,0.931,2.2051608878981752e-187,endoderm,LOC765147
5.044143289991646e-191,0.3719694461239236,0.212,0.035,1.1007833901748769e-186,endoderm,LOC578876
8.869584287284807e-191,0.5034678609338905,0.918,0.721,1.9356093790141635e-186,endoderm,LOC580923
1.4326422375020716e-189,0.5659364384308954,0.763,0.441,3.126455154900771e-185,endoderm,LOC591730
6.369945144197154e-189,0.5230261300010043,0.504,0.187,1.390113128818145e-184,endoderm,LOC586986
7.424837746028343e-189,0.4527250133533238,0.945,0.851,1.6203223413157654e-184,endoderm,LOC105436394
3.929154931403533e-188,0.466156212793466,0.333,0.089,8.57459480680193e-184,endoderm,LOC100889086
